,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4
cat__SLUG_brasilidades-drivetuka,0.01686382980269159,-0.03324362047815577,-0.10582509721983864,-0.1528933019630612
cat__SLUG_brasilidades-mpb-samba-forro-e-axe,0.025958870594550716,0.0034119020385049562,-0.014944012850180833,0.08569283237286786
cat__SLUG_brazilian-harmonica-jazz,-0.0498658140010749,-0.0406980790676113,0.05291337296307383,-0.05917448479212974
cat__SLUG_bred-reis,-0.019876282548033926,-0.03374864298231051,-0.0017022219441961074,-0.05026645833533879
cat__SLUG_brena-sala,0.0002196513505310256,-0.008284947693852436,0.0805905287980333,-0.016596374153396563
cat__SLUG_brenda-luce,0.1456907544428974,0.4285002364758672,0.08880099637940493,0.18067089795297997
cat__SLUG_brener-viola-and-daniel-aceita,0.024549868486676035,-0.0723399500798623,0.010001192053042092,-0.016311183900224336
cat__SLUG_brenno-e-gustavo,0.06443902308114664,-0.08343195579934602,0.0031337619478105858,-0.09354837112493786
cat__SLUG_brenno-e-maya,-0.07173393327154307,0.03419279103018549,0.09039040165046512,0.01623442959519931
cat__SLUG_breno-e-caio-cesar,0.034950767209114,-0.06549437338275726,0.06319026195808804,-0.09060831922068682
cat__SLUG_breno-marques,0.15362071475020286,0.013159126753869085,0.09075970516144377,-0.2939101963567966
cat__SLUG_breno-marques-e-sanfona,0.052055642344625334,-0.26278033505586285,-0.014348322755082521,0.007866796825747986
cat__SLUG_brenow-voz-e-violao,-0.06912907934275597,0.015555913907737817,0.09910594387105034,0.08325783861003261
cat__SLUG_bressan-real,0.027502146529957323,0.012139206809035463,-0.010114190850390913,0.09724507050606655
cat__SLUG_brinde-a-revolta,-0.04665534265669924,-0.014318866302297423,-0.006799796185204153,0.380040604194436
cat__SLUG_brooklinwood,0.013099626036114729,0.03265547581597835,0.04735432441751205,-0.1694244113283794
cat__SLUG_brothers-do-sertanejo,-0.06540254728108803,-0.017604882713437568,-0.002954805849783752,-0.07997539693238523
cat__SLUG_bruna-alvim-and-juliana,0.038617460913584326,-0.04954678081771721,-0.006316424633774096,0.25439521192164977
cat__SLUG_bruna-matos,-0.012516778959955035,0.03773979447789271,-0.07635553144043511,0.1637693895515046
cat__SLUG_bruna-nogueira,0.023661529729409374,0.026543977381847078,0.04996990320759431,0.10439714785048747
cat__SLUG_bruna-nogueira-e-banda,-0.0679064618306279,-0.0231755878564885,0.04951456671835292,-0.12845727302963886
cat__SLUG_bruna-reis,-0.04977880419856161,0.02750847080918104,0.034815229239448464,-0.14642486616681588
cat__SLUG_bruna-volpi-ideia-shows,-0.03403336448763291,0.0648227882123176,-0.05111311649962147,-0.009906919122488169
cat__SLUG_bruninho-gouveia,0.0877351702995195,-0.09881237526992623,0.025942276453602742,-0.018662635395321044
cat__SLUG_bruno-and-carina,0.05751627347924406,-0.06933408905940044,-0.007140032121417022,-0.05071376818915502
cat__SLUG_bruno-burguetti,0.04675920535908395,0.014211071210852386,0.08209275566311255,-0.026229209369298734
cat__SLUG_bruno-camilo,-0.22671137377416084,0.044709186479919304,0.081805634561598,-0.09348871580039701
cat__SLUG_bruno-cassio-e-alexandre,-0.08515381402590998,0.005678165521679266,-0.018924640468873447,-0.05665824931447215
cat__SLUG_bruno-de-oliveira-cantor,-0.07586967140377092,-0.015744313285124614,0.10217339097421876,-0.12278381501115472
cat__SLUG_bruno-del-rey-and-a-corte-retro,-0.07953077528429907,0.02957868691252166,0.016596882612850566,-0.10519938651785668
cat__SLUG_bruno-devides,0.05290968975934675,0.036364208781360194,0.03841419299843046,0.013771418521216218
cat__SLUG_bruno-e-ale,0.04709145330294799,0.009122546569631114,-0.06208474875124144,0.15869154894477944
cat__SLUG_bruno-e-mike,0.08933563611467746,-0.07878192203010422,0.03416685975300529,0.0025207297209965253
cat__SLUG_bruno-espinha-e-convidados,-0.04579951031119082,-0.048885899347430324,-0.053912748936180616,0.00876338706567716
cat__SLUG_bruno-lara-jazz-trio,-0.09726358482777384,-0.03169833395145288,-0.015031426051580152,0.07662293288469074
cat__SLUG_bruno-liano,-0.006722709622222804,0.07929428590098256,-0.041788769742628344,0.04440422192624079
cat__SLUG_bruno-liano-lp,0.028955867681431595,-0.014881113279295092,0.030030351166223414,-0.12862211143793414
cat__SLUG_bruno-luvezutti,0.0414186539986418,-0.08272582790505391,-0.019761286191723872,-0.02035718406938664
cat__SLUG_bruno-manteiga-acustico,-0.04196086935344707,0.11835388137104744,-0.2506654004750499,-0.06476034638065904
cat__SLUG_bruno-ribeiro,0.14102537462702547,-0.028864501366372926,0.11391949720429187,-0.17912226989311528
cat__SLUG_bruno-rodrigues,0.006324581989093626,0.021816128109195147,-0.16845072696549182,-0.02203063356344194
cat__SLUG_bruno-salles,-0.27417671067462096,0.09490100045953934,0.09134310287268207,-0.005199607533869077
cat__SLUG_bruno-santos-acustico,-0.039410914430975295,0.24557084359009562,0.1533268855418311,-0.005360911841357681
cat__SLUG_bruno-saraiva-show,-0.022598002119372466,0.11462066130727841,-0.022062699161937323,-0.1136852010553426
cat__SLUG_bruno-scandalli,0.004090155263797345,-0.017686620121386668,0.04363986400107269,-0.07179902590686621
cat__SLUG_bruno-surpresa-da-art,-0.01671991411591132,-0.0385627244951741,0.020667757268426713,-0.04980284719352027
cat__SLUG_bryan-cullen,1.6811714591503966,-0.23491210459461118,-0.504314784138309,-0.1347815853598296
cat__SLUG_bryan-cullen-banda-beetlejuice,-1.2757601223739314,0.26515365424447557,0.36337303510336866,-0.14673243816076403
cat__SLUG_bryan-fischer,0.026027741629225228,0.03712599146042353,0.0013754224581337291,-0.10951177142911785
cat__SLUG_bubblegun,0.041858274939625364,-0.08504657089142975,-0.064148354259794,0.06325683980477252
cat__SLUG_butecao-do-leo-mendes,-0.717264992809899,0.12964966234483397,0.20526672755558648,-0.012662535084785792
cat__SLUG_buteco-do-bravvo,0.04182220290467909,-0.12366585117333175,0.010244982613110808,0.05512735365100011
cat__SLUG_bwana-duo,0.017647264749172456,-0.004537289264259625,0.0413984645856139,0.040095744399061696
cat__SLUG_bype,0.04546436018600255,-0.010044112106485462,0.011390894579959596,-0.31707552376729115
cat__SLUG_caca-marins,-0.12210900845230091,0.016590917077142053,0.1399907468713118,-0.14190923026840005
cat__SLUG_cadu-ferrucio,-0.17974332469469564,-0.07729188517665342,0.10882092119884669,0.005336923460910848
cat__SLUG_cadu-slater-voz-and-e-violao,-0.0253166084960146,-0.04988515039519729,0.08283240190826337,0.1454866474109294
cat__SLUG_cael,0.08749833533713158,0.02401145845856223,0.07972912521681431,-0.10659619267935258
cat__SLUG_cafe-com-musica,-0.057614915580849996,0.0026189479439453706,-0.0030504957842085786,-0.0896797896655796
cat__SLUG_cafe-society-jazz-duo,-0.09623202814809757,-0.07378015564440728,0.06617012099105143,-0.021251866850709074
cat__SLUG_caio-arruda-power-trio,-0.08738889351243201,-0.000340651404834803,-0.023766043573734005,0.3269868632191343
cat__SLUG_caio-e-henrique,0.026265966326945736,-0.07485880911427092,-0.03834242880951847,0.14682897098692574
cat__SLUG_caio-fernando-and-gabriel,0.040571127056330314,-0.04721161343966909,-0.047651412543562456,0.15124425441802114
cat__SLUG_caio-fonseca,-0.007022248698501477,0.02185552803185441,0.0008686011556920561,-0.1629419408052478
cat__SLUG_caio-magno,0.02241246544351444,-0.03858203010199935,0.015938176922206466,-0.0657364025651652
cat__SLUG_caio-mendes,0.12826769312566622,0.4768057716524588,0.034126327422484955,-0.06862951397536016
cat__SLUG_caique-e-calegari,-0.0070714320080016305,-0.01853905847637067,0.007555982719119508,-0.011449777752315538
cat__SLUG_caique-rinaldi,0.0678770992487437,0.034724879004273394,0.09711283534563586,-0.07785445252982799
cat__SLUG_caixada,-0.0725291041109015,-0.098018632009458,0.14187065838203208,-0.10642179493540603
cat__SLUG_caju-hassen,0.0032046987408828886,-0.042249093376777895,0.044242644579467576,-0.03576269970100504
cat__SLUG_calilo-so-por-elas,0.0411837249444737,-0.03753924313972733,-0.10144517807232094,-0.20015272422697175
cat__SLUG_camarote-do-gideao,0.11187523851654949,-0.025546358127351027,-0.12093261168789693,0.03795001469710498
cat__SLUG_camila-benedicto,0.01912894657668746,0.4627878188550046,0.08665166617134376,-0.022663718602804223
cat__SLUG_camilo-np-e-banda,0.0713464736878334,0.027141917836831567,0.12302427040123286,-0.16334021650772015
cat__SLUG_caminhos-cruzados,0.06240622540632702,-0.09871907460964492,-0.002243132046507255,-0.010210854293728946
cat__SLUG_cammyli-aguiar-violinista,0.03106260346409412,-0.047805216268237964,0.09584066365668743,-0.14547839645821556
cat__SLUG_cancioneiro-da-lua-cheia-voz-e-violao,0.04003832772391575,-0.03437653668886614,0.015007671327615369,-0.08928596689344925
cat__SLUG_cancoes-em-voz-e-violao,0.11374255890196527,0.04609077727070489,0.02858098696172055,0.1781532750830443
cat__SLUG_canta-brasil,0.08753728029679556,0.036896684051852494,0.10478196027428353,0.3246943615002457
cat__SLUG_canta-curumim,-0.11594686536194725,-0.06101354436766757,0.11382878377782295,0.15668933389458048
cat__SLUG_canta-mais,-0.0014730961954758058,0.08307948021780712,0.022603394350831925,0.5197642385464403
cat__SLUG_canta-mpb,0.07661780094837198,-0.07380681905319064,-0.000313773126667566,-0.036292863118187746
cat__SLUG_canto-da-mpb,-0.030948689689233096,0.13187063831368903,0.06609494815842128,0.056896298110186885
cat__SLUG_canto-de-travesseiro-voz-e-violao,-0.023557767309715746,-0.012516496812773191,-0.0006193471463023805,0.04989121768233626
cat__SLUG_cantor,-0.019308309051866868,-0.017823533569578866,0.043528895743554806,-0.07681157178912135
cat__SLUG_cantor-andre-pinheiro,0.06285353717177654,0.013175773854666072,-0.014014578489016636,-0.05262764146111783
cat__SLUG_cantor-cleyton-lima,0.00606651603754432,-0.041209094284771486,0.02954975192366228,-0.17865805116804884
cat__SLUG_cantor-cori-duarte,-0.009644260709897056,0.02379998029921261,-0.000521714006141762,-0.08560754551814276
cat__SLUG_cantor-coronado,0.06229557687800998,-0.0367715784901108,0.11587357722317482,-0.05887810210503499
cat__SLUG_cantor-duduzin,0.2058127635176703,-0.009186749525635179,0.15854513108558885,-0.07880895631316642
cat__SLUG_cantor-edu-bizerril,0.16974911546491503,0.06747415636352293,-0.016317610594087657,-0.08539073219350835
cat__SLUG_cantor-fabiano-do-errejota,0.0947849935339534,0.04423486055433581,0.036392037723823045,-0.16203170141404602
cat__SLUG_cantor-fabio-e-banda,0.2943967601209202,1.338999380618903,0.33918164685340246,-0.13862141935030473
cat__SLUG_cantor-fabio-solo,-0.08494484105578247,-0.827585404772781,-0.16039026025361464,-0.07515374200917528
cat__SLUG_cantor-fernando-lima,-0.03574942503505918,0.0239312364021109,0.020159895102739796,0.2303320956701486
cat__SLUG_cantor-gil,0.014436985034021176,0.04847537996972162,-0.024731192759178997,-0.07810070837958516
cat__SLUG_cantor-glauco-martins,-0.03782361693544795,0.03196462732299507,-0.05792167578447535,-0.0009568887518916101
cat__SLUG_cantor-jardel-queiroga,-0.0010822577805916379,-0.02030694803663223,0.06994349839987113,-0.019328495784049653
cat__SLUG_cantor-jean-brasil,-0.030771921275194528,-0.021047979622144136,-0.07757652619824237,0.05449351936602519
cat__SLUG_cantor-joel-trindade,0.010968291462837116,-0.049458672202066706,0.01568853233667447,-0.048292530680237804
cat__SLUG_cantor-jota-farias,-0.019186778328667744,-0.008648435656704674,0.034274525542874315,0.008322175872326676
cat__SLUG_cantor-juninho-vox,-0.08252257268008747,0.04978579089079225,-0.0524873626275101,-0.11350351276459333
cat__SLUG_cantor-leo-pinheiro,-0.09662969973884211,0.0049598033805709,0.02285014662043323,0.002432014151702777
cat__SLUG_cantor-lucca-lima,0.0014735969554160368,-0.018806975060896715,-0.05537738317121619,-0.09902683318207962
cat__SLUG_cantor-neno-dourado,-0.0019167163585935136,-0.01065966002488099,0.020599667289760763,-0.06601116489957576
cat__SLUG_cantor-rodrigo-araujo,-0.07328928103745407,-0.05013415564319207,-0.010581343159244895,-0.2024095350168484
cat__SLUG_cantor-roh-prince,-0.06241797151952197,-0.027860131681911468,-0.013141435126501583,-0.08760528594113173
cat__SLUG_cantor-soares,0.02120112373917496,-0.004865160656240934,-0.0015613103734904367,0.01483362851845639
cat__SLUG_cantor-solo,-0.0766438697107277,-0.02418185059994897,-0.0687524372075467,-0.0697970801033929
cat__SLUG_cantor-solo-voz-e-violao,0.031722593645843795,0.03157244394719267,0.09893917523086698,-0.06442404214285766
cat__SLUG_cantor-thiago-tavares,0.01062248074799321,-0.04920935031695818,0.013007052237539585,-0.03932524484718985
cat__SLUG_cantor-vozviolao,-0.0021411203742442006,0.03973289975119568,-0.01976675838428805,-0.021773775932443395
cat__SLUG_cantora-dyone-valeriano,0.05786791794231434,-0.030510410760448838,-0.14482167081134736,0.005471083282253659
cat__SLUG_cantora-estilo-ecletico,0.06653562517778769,0.29231020791514256,0.020357932963320453,-0.1955759153667515
cat__SLUG_cantora-lyanne-ferreira,0.04077443765109515,0.11670199869677943,0.022044749221579146,0.0664566087085571
cat__SLUG_cantora-pretah,-0.06319518378565335,-0.06751545823953277,-0.1896284621404492,0.018153318591792506
cat__SLUG_caramico,0.009600960070549395,0.10350259269404219,-0.0008802719580551259,-0.0959151454636149
cat__SLUG_caravana-cigana-do-blues,-0.12706932693484477,0.003897193054905178,0.00924970708030314,-0.048409405621727124
cat__SLUG_cardamom,-0.3551248601913579,0.061922245694302616,0.022199924402894693,-0.01598600398100262
cat__SLUG_carla-cristina,0.0702288768140289,-0.05451170198844453,-0.12273405074359503,-0.07528674595075482
cat__SLUG_carla-gouveia,0.062903582248201,0.017389651499707,0.13955417902784822,-0.1046845076640888
cat__SLUG_carla-lima,0.03633653548506447,-0.06092053242013315,0.07724579911630612,-0.03173926474021347
cat__SLUG_carla-maues-mexidao,0.055967195963984126,0.022566328960186514,0.014756431092994356,-0.05660514522621378
cat__SLUG_carla-roberta,0.020732473744119125,-0.08361019941595578,0.04313039543511053,-0.17551265146304246
cat__SLUG_carlinhos-trivelli,0.07043187838103968,-0.04750691895657074,-0.057977098261076256,-0.03642633321255128
cat__SLUG_carlos-arriaza,-0.12644110937693784,-0.8633902699544083,-0.11403965219273689,-0.051079841832131476
cat__SLUG_carlos-henrique-e-matheus,-0.015779443547543837,0.030671860637517815,-0.1374052391970509,-0.16657766913137412
cat__SLUG_carlos-neto-e-banda,0.07197585408702235,-0.08781560415121606,0.03161576064094824,-0.013962801022275846
cat__SLUG_carlos-pera,-0.06878571208488647,0.06195209412801066,-0.06678632831940587,-0.15148808224323443
cat__SLUG_carlos-ronaldo,-0.06217133663755539,-0.01783583620146148,0.014603900850479168,0.026559515637706976
cat__SLUG_carlos-saes,0.17266619124270924,0.27212897448821016,0.11392076587745681,0.01658831526365437
cat__SLUG_carmen-correa,0.14114558600532606,0.47774371366271756,0.12509403454273318,0.025402780047289884
cat__SLUG_carol-brandalise-e-banda,-0.019863241836748455,-0.02279938675439881,0.03402518626791557,-0.03660397099435573
cat__SLUG_carol-caroli,0.1825679669246331,0.44228296747402374,0.13573560807265828,0.09268406556866679
cat__SLUG_carol-gallucci,0.06498404161286,-0.013692903908320325,0.05027191322190088,-0.13081817222923203
cat__SLUG_carol-mancini-acoustic,0.053031560183995546,0.04003026884803168,0.0014266743806682952,0.15960913115103695
cat__SLUG_carol-moura,0.16530878269761762,0.4399606247653728,0.14669242377432523,0.13685262578645893
cat__SLUG_carol-oliveira,-0.044449264752823875,0.10406369917944504,-0.056355829240210396,0.12352324312879105
cat__SLUG_carol-rodrigues,0.06472408225547163,-0.12387725007152331,0.05888990881312504,0.0908101751107069
cat__SLUG_carolina-emilia-trio,-0.1377690089477184,-0.1074197766685423,0.09700143802390036,-0.08611663407426806
cat__SLUG_caroline-morais,-0.007078071529049648,-0.04879615436852621,0.02719459100649912,-0.036649943952852815
cat__SLUG_carpe-diem-duo,0.11258814892402792,-0.11716999257352705,0.03117481986189673,0.09637343146039497
cat__SLUG_cartada,0.0938039312468698,-0.1289111218110961,0.01795718985279693,-0.04741480389320387
cat__SLUG_casamentos-e-eventos-corporativos,0.09685808929960008,-0.06372782439701992,-0.034342159160944165,0.08571392534330056
cat__SLUG_cassi-freitas-voz-e-violao,0.08845962033923102,0.0076964566525474015,0.09089956181047684,0.11418448370701903
cat__SLUG_cassio-martins-e-katarina-assef,-0.012281429228279225,-0.11010688133657355,0.5007845172980205,-0.061629586560216505
cat__SLUG_cassio-martins-quarteto-de-choro,-0.16624602381534678,0.5002445404444718,-1.6711161552688378,-0.01068000853776941
cat__SLUG_cassio-oliveira,0.003398834793015137,-0.010309717517184944,0.04455411736494755,0.02113053218061663
cat__SLUG_caue-goncalves,-0.009565293587431727,-0.025550198022579056,0.0009065611773325,-0.0002326391589046326
cat__SLUG_cejane-verdejo-e-banda,-0.022943220328897066,0.07034821208914899,0.043381838118608296,0.013796189986228606
cat__SLUG_celia-komura,-0.05556147141117303,0.04734850157308275,-0.05541623974513056,0.1400360727593026
cat__SLUG_cello-loop-session-com-lucas-morais,0.07803784106373074,0.022942162297086385,-0.039366419677636044,0.0014105930793547146
cat__SLUG_celloo-voz-and-violao,0.11181838407814054,0.05605393123978885,0.08828035055895085,0.1818062602101
cat__SLUG_cerimonial-canto-e-instrumento,-0.0997698098275424,-0.04215809872308298,0.022118960107899478,-0.0012376254908675667
cat__SLUG_cerimonias,0.03026351559971433,0.06505967538585185,0.0630458485769437,0.08155119806128368
cat__SLUG_cerimonias-de-casamento-e-eventos-musica-voz-e-violao-em-bares-e-restaurantes-de-jundiai,-0.0009821388145901462,0.03315084556116481,-0.035444680374271745,-0.1727449210449909
cat__SLUG_cesar-baldan,0.006404965577933523,-0.0005595976431759732,0.05247536950640281,0.01948165713813202
cat__SLUG_cesar-ferreira-sertanejo,0.07292387520800624,-0.07293415571746166,0.028216449710879027,0.01862174987032684
cat__SLUG_cesar-lascano,0.037684541579257456,-0.085838624966207,0.03509578646771035,0.03886850524789299
cat__SLUG_cesar-marinho-e-gabriel-salles,0.019144312416072833,0.10059435606866143,-0.004215535720924769,0.08769663832338545
cat__SLUG_cesar-rabello-e-banda,-0.05159629195759453,-0.04867693052883982,0.028130412706788364,-0.2202392007003123
cat__SLUG_cesinha-show-pagode-e-samba,-0.16193836559650546,-0.03613010441332706,0.08028801987571046,0.04366039250540523
cat__SLUG_charden-ao-vivo-soloduobanda,0.1340381264585652,-0.0726691661924283,0.08848037456793251,-0.09562808406537288
cat__SLUG_charles-botelho,0.03138744907510444,-0.016734559023555546,0.02914941449424256,0.006116581165520181
cat__SLUG_charles-e-adriano,0.038964434573688214,-0.005615228790317139,-0.0020410740330593954,0.2935783122871174
cat__SLUG_charlie-brown-junior-tributo-com-o-dz6,0.0675399172200448,0.011417126897488611,0.05361810018272429,-0.18019842833028005
cat__SLUG_charlie-dief,0.0570417723567738,-0.022389238096032806,-0.019368763517669276,0.062267972236539425
cat__SLUG_cherrys-djs,0.04936629274009435,-0.18598844336147205,0.03353537774864409,0.031306047858662554
cat__SLUG_chicago-blues-sessions-duo,-0.06312982542783856,0.009597406819989187,-0.01744040009871515,0.04685835132432768
cat__SLUG_chico-buarque-cover,0.04775461587199215,0.057693561294187255,0.00912076215504163,-0.07704742711996079
cat__SLUG_chico-junior-e-fabricio,-0.05863705505049116,-0.05108973026796071,-0.060810875170020276,0.02882003927123488
cat__SLUG_chico-macedo,2.6601368914021956e-05,-0.0683348620877239,0.025725454643665765,0.06724466953444636
cat__SLUG_chico-sergio,0.07097227023053085,-0.10165886208976395,0.0194729057541152,-0.048640861259639234
cat__SLUG_chictrio,-0.04936203135745369,-0.046237897054690905,-0.03541179731595588,-0.03563127442010215
cat__SLUG_chorinho-com-binha-thomaz,0.009675868856605489,-0.05829446447462055,0.07064972058449755,-0.08956879684887399
cat__SLUG_chorinhoa2,-0.08062266055286425,-0.04422631761241777,-0.00587978022044118,0.06898169972809373
cat__SLUG_chris-haicai,0.09656289607517139,0.03579172158009217,0.03645937240881928,0.12376997808370525
cat__SLUG_christian-cardarelli,0.012857548766949504,-0.08534915721563123,0.06800463356803006,-0.07511496680307357
cat__SLUG_christian-marques,-0.023366367275449232,-0.048983081041037595,-0.03470362256507817,-0.1306017895920697
cat__SLUG_cica-moreira,0.0033319868592999956,-0.014405992184765862,-0.017899203320531534,-0.04324041350142844
cat__SLUG_cinara-ribeiro,0.09205845334477344,-0.04103571734951902,0.06476512988159851,-0.06650894944847034
cat__SLUG_cindy-borgani,-0.0035501962316329275,-0.0038277299233657504,0.012451987090999199,0.020335787425416457
cat__SLUG_cinthia-theodorah-voz-and-violao,-0.04026554870194296,-0.03453393245525103,-0.04193871354010111,0.006371220493890871
cat__SLUG_citrica,-0.5291350916680426,1.0261446325074972,-4.449722528868779,-0.5406193930572623
cat__SLUG_cjota-soul,-0.28868815128059255,-0.1311195957978399,0.25322410019484204,0.016164447521148363
cat__SLUG_clara-garcia-cantora,-0.028762081629149082,-0.04520970358536174,-0.004113455755142286,0.024596351849416203
cat__SLUG_clara-telles-quarteto,-0.005455048030493924,-0.059978436298922556,-0.014097537394885385,-0.04336204410205715
cat__SLUG_clari,0.04439401942010147,0.003975301857421978,0.00615099783798672,0.43569387836793366
cat__SLUG_classic-rock-dos-anos-80-90,-0.1080816652966935,-0.056168046748938105,0.002012333552223124,-0.09352216540989879
cat__SLUG_classicos-do-samba-raiz,0.0555799717606031,-0.058778443346632445,0.033500417771779686,0.030226694586781604
cat__SLUG_claudine-rock-band,-0.0941006420279698,0.06320598089701775,-0.03748521338142903,0.5214166466426783
cat__SLUG_claudio-andras,-0.044716796611589275,-0.13010574327133903,-0.16096603597469977,-0.11045131687367393
cat__SLUG_claudio-barreto,0.05967544669472159,-0.004287699959966283,0.018753443964494687,0.11115861726355342
cat__SLUG_claudio-e-gustavo,-0.025211207473515997,-0.035272395332635854,-0.0162264715187264,0.29056266907543254
cat__SLUG_claudio-mathias-pop,-0.16256464537729554,-0.04997266377871768,0.06685821904099737,-0.1109333170058055
cat__SLUG_claudio-mayrink,-0.6785261611019449,-0.6076720000711096,-0.03557227486577504,-0.18256342038541518
cat__SLUG_claudio-oliveira-banda,-0.05840850320967017,-0.07184716141811742,-0.012071009263874692,0.12824349498266588
cat__SLUG_claudio-oliveira-solo,-0.05925696335003395,0.014973961048016585,0.0026297586895892063,0.4728979062116383
cat__SLUG_claudio-paradise,0.08671810853445092,0.03667827577780649,0.06163524259787853,-0.11769986100450505
cat__SLUG_claudio-vieira-ritmos-variados,0.167437412952041,0.12232348461171606,-0.040619404507236286,0.08887458584614279
cat__SLUG_cleber-de-paula-trio-mpblack,-0.04837482745110583,0.04603472266075179,-0.07680091916035216,0.09187205621945962
cat__SLUG_cleber-de-paula-voz-e-violao-ou-piano-e-voz,-0.0177938909971313,0.07279564334519413,-0.009257018319532614,-0.0055430974864309
cat__SLUG_cleber-gonzaga,-0.053960045618671154,-0.11245691860526716,-0.005182514057899082,-0.003920853481685525
cat__SLUG_cleiton-junior-pereira,0.06365243174102655,0.09171740289953301,0.1241218774053656,-0.01978611486477013
cat__SLUG_cleverson-luiz-pagode-perfeito,0.04798484922947359,-0.1009514700473085,0.05172148992511118,-0.03366983527415144
cat__SLUG_clint,-0.07555932703382943,-0.007878568468136095,0.01164173848139937,-0.14849574095305512
cat__SLUG_clube-do-samba-enredo,-0.08018238098917545,0.014472234581637395,-0.06580978811523866,-0.1211509612197949
cat__SLUG_coco-bambu-iguatemi-shopping-brasilia-df,0.06570702545358276,-0.038972801317806144,-0.03206483448628716,0.07892354060289056
cat__SLUG_coda,-0.17051907519406406,0.046380350125907,-0.07280999332827262,0.28735677916937036
cat__SLUG_coffee-rock-uai,-0.048691674398926806,-0.0544625919834674,0.014042926098378162,0.010104682751956771
cat__SLUG_coletivo-superjazz,-0.04214600328079364,-0.06251773731081774,0.015269800607056749,-0.05732639304540403
cat__SLUG_comversao,-0.019483024807784577,-0.05188696679033259,0.05548874539113901,-0.041452908699034056
cat__SLUG_conce,-0.09257722779336736,0.3312361145606882,-0.8538110631941076,-0.014643561047151425
cat__SLUG_conduta-positiva,-0.03215463463171429,0.046190969591714495,-0.02165541986336763,0.24804730300333142
cat__SLUG_conrado-sena,-0.06709890190887328,0.03730897327892723,-0.20299445191665155,-0.03817133293079451
cat__SLUG_coordenador-e-guitarrista-da-banda-folks-pub-campinas,0.09209622566512653,-0.010798151474376544,0.12836013637719537,-0.06762442798986877
cat__SLUG_corda-and-platinela,0.04896547196113249,-0.0411951070226291,-0.18001061733021964,0.07579128628021183
cat__SLUG_cordas-que-falam,-0.020398050054711986,-0.07227262155622997,0.18170943198775513,0.09899783594843937
cat__SLUG_coronado-acustico,-0.02362740750914801,-0.05010474662433473,0.003125085648198382,-0.08131461118763929
cat__SLUG_coronado-solo,0.05563654203920444,0.01418037577961679,-0.006900363814138886,-0.09091303005161935
cat__SLUG_countruck-band,-0.038940194986517546,-0.028242639053658355,-0.20334753087839957,-0.11462265432092922
cat__SLUG_cover-artistico-aands-music,0.07151892039662672,0.004059779748275277,-0.0009356743892953827,0.10731435407054028
cat__SLUG_cover-up,0.043022894543929865,0.08947861193690536,-0.052797945567703196,0.02234401684763052
cat__SLUG_cowbell-acustica,0.2227128558138231,1.2762365766571657,0.26685125864659887,-0.027928655263026025
cat__SLUG_cr-fenix-segue-a-lenda,-0.07232000032281936,-0.08368550993941022,0.013790734998241922,0.17355406560134
cat__SLUG_crazed-country-rebels,-0.15197645309845828,-0.053429587919275025,0.10484748301248167,0.0024182431000850466
cat__SLUG_crazy-mary,-0.0010625389415535192,-0.01872884957079539,-0.012982499279916944,-0.11789819639725178
cat__SLUG_cris-frois,0.027158113450413683,0.005051773652059175,0.18898795238069382,-0.17235990641214002
cat__SLUG_cris-maquine-duo-voz-e-violao,0.04806832312121575,-0.011626718228045691,-0.0787581663729822,0.3598409833938321
cat__SLUG_cris-tavares,0.13234414624109753,0.01109711661501262,0.05469533223939013,-0.0959782378459242
cat__SLUG_cristian-fernandes,0.026097750476052478,-0.016049006796389573,-0.03954546266049092,0.04105002455557748
cat__SLUG_cristiano-frois-e-banda,-0.004986325356001018,-0.10392461017821987,0.009384183899800766,0.06638061230905518
cat__SLUG_crssfire,0.05933087252963923,-0.10808915764712164,0.1630344293629579,-0.062207661609230476
cat__SLUG_cyro-e-luma,-0.04789586129344131,-0.028082881793321166,-0.03837055915994795,0.26510707136572864
cat__SLUG_d-i-d-i-o-acustico-rockpopmpb,0.03808347870780153,-0.005987476683006258,0.037630474231282636,0.28360301543203376
cat__SLUG_d-lucca-e-gabriel,0.052648109875478154,0.009708238724107747,0.05291140691008043,0.037655309681450956
cat__SLUG_da-bossa-ao-jazz,0.08011057314318375,-0.16275945286437488,-0.056475343862536734,0.1252220347661678
cat__SLUG_dablio-e-henrique,0.3081279885358943,-0.22802340998654974,-0.057026248947534136,0.10360046434336509
cat__SLUG_dailsonlee,-0.19521346134225723,0.04656245403257202,-0.13360918414224832,-0.051797060510531415
cat__SLUG_dalton-nunes-shows-musicais,-0.022384394803396754,-0.034722356992396515,-0.004679722082044875,0.008606562403772432
cat__SLUG_damada,-0.027293220282283842,0.03214796082180693,0.011175029259619454,-0.08833839849596813
cat__SLUG_damata,0.015463179569495066,0.025229812227563046,-0.035426347591741944,0.20698142590865157
cat__SLUG_dan-e-juca,-0.05062363181726408,-0.11312792088309574,0.024179430325074008,0.10560227592074262
cat__SLUG_dan-e-marcelo,-0.21759643203770812,0.08533831223909046,0.047989741243845675,-0.10298960188858541
cat__SLUG_dan-jorge,0.014715024952189903,-0.10781120432773535,0.061637173984331294,-0.11507591259922485
cat__SLUG_dan-sebastian-quarteto,-0.04817301603485408,-0.04321266282082056,0.05836856687620067,-0.05246733309241004
